相对强度 运行#1,位置 (米 m) 运行#1,相对强度 运行#2,位置 (米 m) 运行#2,相对强度 运行#3,位置 (米 m) 运行#3,相对强度 运行#4,位置 (米 m) 运行#4
0.081879,0.0091918,0.083099,0.0014202,0.029694,9.8625E-5,0.030823,4.3395E-4
0.082901,0.0092510,0.083206,0.0014794,0.029388,9.8625E-5,0.029694,4.5368E-4
0.083817,0.0093102,0.082596,0.0015583,0.027252,9.8625E-5,0.028580,4.5368E-4
0.081680,0.0093694,0.084122,0.0016175,0.027771,9.8625E-5,0.029999,4.7340E-4
0.084229,0.0094285,0.084320,0.0016964,0.030304,9.8625E-5,0.031219,4.7340E-4
0.084534,0.0095074,0.085541,0.0017555,0.029388,9.8625E-5,0.030106,4.7340E-4
0.083511,0.0095863,0.082794,0.0018147,0.028580,9.8625E-5,0.029694,4.9313E-4
0.082184,0.0096455,0.083405,0.0018936,0.029602,9.8625E-5,0.030518,4.9313E-4
0.084320,0.0097244,0.084320,0.0019725,0.030518,9.8625E-5,0.031738,5.1285E-4
0.084320,0.0097836,0.085236,0.0020317,0.029388,9.8625E-5,0.030106,5.1285E-4
0.084015,0.0098428,0.083923,0.0021106,0.027969,9.8625E-5,0.028992,5.3258E-4
0.083206,0.0099217,0.083618,0.0021698,0.028671,9.8625E-5,0.029999,5.5230E-4
0.085953,0.010001,0.085754,0.0022289,0.030411,9.8625E-5,0.031219,5.5230E-4
0.086060,0.010060,0.086456,0.0022881,0.028671,9.8625E-5,0.030106,5.7202E-4
0.084930,0.010139,0.084930,0.0023670,0.028992,9.8625E-5,0.030106,5.9175E-4
0.084320,0.010198,0.083511,0.0024262,0.029694,9.8625E-5,0.030411,5.9175E-4
0.086456,0.010277,0.085953,0.0025051,0.030823,9.8625E-5,0.031631,6.1147E-4
0.086761,0.010356,0.084625,0.0025642,0.030304,9.8625E-5,0.030304,6.1147E-4
0.085953,0.010435,0.085342,0.0026234,0.027664,9.8625E-5,0.028778,6.3120E-4
0.086365,0.010494,0.085144,0.0026826,0.028992,9.8625E-5,0.030411,6.5092E-4
0.086456,0.010573,0.086060,0.0027615,0.029297,9.8625E-5,0.030304,6.7065E-4
0.088501,0.010651,0.086151,0.0028009,0.029297,9.8625E-5,0.029602,6.7065E-4
0.087784,0.010711,0.083099,0.0028601,0.028992,9.8625E-5,0.029388,6.9037E-4
0.085449,0.010770,0.084122,0.0028996,0.029297,9.8625E-5,0.030197,7.1010E-4
0.087173,0.010829,0.085037,0.0029390,0.030304,9.8625E-5,0.030823,7.2982E-4
0.087982,0.010888,0.084122,0.0029587,0.030411,9.8625E-5,0.031128,7.4955E-4
0.086761,0.010947,0.084122,0.0030179,0.028671,9.8625E-5,0.029800,7.6927E-4
0.085648,0.011007,0.084015,0.0030574,0.029388,9.8625E-5,0.031128,7.8900E-4
0.088089,0.011046,0.085144,0.0030771,0.030106,9.8625E-5,0.031433,8.0872E-4
0.088898,0.011105,0.085144,0.0031363,0.029190,9.8625E-5,0.030609,8.2845E-4
0.088196,0.011145,0.084122,0.0031954,0.028885,9.8625E-5,0.030106,8.4817E-4
0.086975,0.011184,0.083710,0.0032546,0.028885,9.8625E-5,0.030914,8.6790E-4
0.087479,0.011204,0.084122,0.0033335,0.029297,9.8625E-5,0.032440,8.8762E-4
0.089203,0.011224,0.083405,0.0034124,0.029800,9.8625E-5,0.030518,9.0735E-4
0.087891,0.011263,0.082291,0.0034913,0.029083,1.1835E-4,0.030106,9.2707E-4
0.086868,0.011283,0.082184,0.0035702,0.029388,1.3808E-4,0.030716,9.4680E-4
0.088501,0.011302,0.083618,0.0036491,0.030609,1.3808E-4,0.032135,9.6652E-4
0.089722,0.011342,0.083710,0.0037083,0.029495,1.5780E-4,0.030304,9.8625E-4
0.089203,0.011362,0.082092,0.0037872,0.029190,1.7753E-4,0.029388,0.0010060
0.087173,0.011401,0.081375,0.0038464,0.030304,1.7753E-4,0.029907,0.0010257
0.088394,0.011421,0.081482,0.0039055,0.031525,1.7753E-4,0.030197,0.0010454
0.089111,0.011460,0.081482,0.0039647,0.031128,1.9725E-4,0.029495,0.0010651
0.087479,0.011480,0.079956,0.0040239,0.028671,1.9725E-4,0.029190,0.0010849
0.087067,0.011519,0.079742,0.0040831,0.030304,2.1698E-4,0.030106,0.0010849
0.088394,0.011559,0.081879,0.0041620,0.031219,2.1698E-4,0.030197,0.0011046
0.089508,0.011598,0.081482,0.0042211,0.030304,2.3670E-4,0.028992,0.0011243
0.088501,0.011638,0.080963,0.0042803,0.029602,2.3670E-4,0.028580,0.0011638
0.087479,0.011677,0.079544,0.0043395,0.030106,2.5643E-4,0.028885,0.0011835
0.088196,0.011717,0.080872,0.0043987,0.032242,2.7615E-4,0.029694,0.0012032
0.089920,0.011736,0.079742,0.0044578,0.030914,2.7615E-4,0.028076,0.0012229
0.088196,0.011776,0.078125,0.0045367,0.029800,2.9588E-4,0.026749,0.0012427
0.087372,0.011796,0.078323,0.0045959,0.031433,3.1560E-4,0.028671,0.0012624
0.088806,0.011815,0.078934,0.0046551,0.031326,3.3533E-4,0.028671,0.0013018
0.090027,0.011835,0.078430,0.0046945,0.030518,3.5505E-4,0.027054,0.0013216
0.089508,0.011855,0.078323,0.0047537,0.030518,3.7478E-4,0.025726,0.0013413
0.087585,0.011874,0.076187,0.0048129,0.031326,3.9450E-4,0.026245,0.0013807
0.090118,0.011914,0.077911,0.0048523,0.032043,4.1422E-4,0.028671,0.0014202
0.090637,0.011934,0.076187,0.0048918,0.030518,4.5368E-4,0.026947,0.0014399
0.088898,0.011953,0.075989,0.0049510,0.029694,4.5368E-4,0.025620,0.0014794
0.088287,0.011973,0.075073,0.0049904,0.029907,4.7340E-4,0.027252,0.0015188
0.088898,0.011993,0.075882,0.0050299,0.031525,4.9313E-4,0.028168,0.0015583
0.090027,0.011993,0.076294,0.0050890,0.029999,5.3258E-4,0.027359,0.0015780
0.089203,0.012013,0.074463,0.0051285,0.029388,5.5230E-4,0.026443,0.0016174
0.087891,0.012032,0.074768,0.0051679,0.029800,5.7202E-4,0.028076,0.0016372
0.089310,0.012032,0.074768,0.0052271,0.030518,5.9175E-4,0.028580,0.0016766
0.090118,0.012052,0.074860,0.0052666,0.029999,6.1147E-4,0.028671,0.0017161
0.088394,0.012052,0.073242,0.0053257,0.029602,6.3120E-4,0.028168,0.0017358
0.088196,0.012072,0.073029,0.0053652,0.029694,6.5092E-4,0.029190,0.0017752
0.089310,0.012072,0.073853,0.0054046,0.030197,6.7065E-4,0.030411,0.0017950
0.089920,0.012091,0.073639,0.0054441,0.029694,7.1010E-4,0.029907,0.0018344
0.088699,0.012091,0.071503,0.0055033,0.029694,7.2982E-4,0.029694,0.0018541
0.089310,0.012091,0.071411,0.0055427,0.029495,7.4955E-4,0.029800,0.0018936
0.089417,0.012091,0.072327,0.0055822,0.029800,7.6927E-4,0.030914,0.0019133
0.090942,0.012111,0.072525,0.0056216,0.029190,7.8900E-4,0.030411,0.0019330
0.089615,0.012111,0.071609,0.0056611,0.029297,8.0872E-4,0.029602,0.0019528
0.087479,0.012111,0.069473,0.0057005,0.028885,8.2845E-4,0.030411,0.0019725
0.088806,0.012131,0.071808,0.0057597,0.028885,8.4817E-4,0.031830,0.0019922
0.089920,0.012131,0.072113,0.0057991,0.029297,8.6790E-4,0.030411,0.0020119
0.088699,0.012131,0.070190,0.0058386,0.027664,8.8762E-4,0.029999,0.0020119
0.087982,0.012151,0.069366,0.0058780,0.028473,9.0735E-4,0.030518,0.0020317
0.090118,0.012151,0.070801,0.0059175,0.029083,9.2707E-4,0.031128,0.0020514
0.090530,0.012170,0.069366,0.0059569,0.028381,9.4680E-4,0.029602,0.0020711
0.089508,0.012170,0.069366,0.0059964,0.027466,9.6652E-4,0.028580,0.0020908
0.088593,0.012170,0.068359,0.0060358,0.028778,0.0010060,0.030716,0.0021106
0.089920,0.012190,0.069580,0.0060753,0.027969,0.0010257,0.030411,0.0021303
0.090118,0.012210,0.069885,0.0061345,0.028473,0.0010454,0.029694,0.0021500
0.089813,0.012229,0.067535,0.0061739,0.026749,0.0010651,0.029190,0.0021697
0.087479,0.012249,0.067444,0.0062134,0.027466,0.0011046,0.029907,0.0021895
0.089508,0.012249,0.067230,0.0062725,0.028778,0.0011243,0.029800,0.0022092
0.090637,0.012269,0.067947,0.0063317,0.027466,0.0011638,0.028778,0.0022289
0.088501,0.012289,0.066315,0.0063712,0.026443,0.0012032,0.027359,0.0022486
0.087479,0.012308,0.066315,0.0064106,0.028275,0.0012229,0.028671,0.0022684
0.088501,0.012308,0.068146,0.0064698,0.028275,0.0012624,0.028381,0.0023078
0.089722,0.012328,0.066422,0.0065487,0.027466,0.0012821,0.028580,0.0023275
0.089508,0.012348,0.065201,0.0066079,0.025620,0.0013216,0.026855,0.0023473
0.088806,0.012348,0.064087,0.0066473,0.026550,0.0013413,0.027145,0.0023670
0.089813,0.012348,0.065704,0.0067065,0.027466,0.0013610,0.028275,0.0023867
0.090225,0.012368,0.065811,0.0067459,0.026855,0.0014005,0.026642,0.0024064
0.088593,0.012368,0.064178,0.0068051,0.026550,0.0014202,0.025421,0.0024262
0.088593,0.012368,0.063873,0.0068643,0.026550,0.0014596,0.027252,0.0024656
0.090027,0.012368,0.064178,0.0069037,0.027863,0.0014991,0.027863,0.0024853
0.090027,0.012387,0.064697,0.0069432,0.026749,0.0015188,0.028275,0.0025051
0.088501,0.012387,0.062149,0.0070024,0.025620,0.0015583,0.026138,0.0025248
0.087784,0.012387,0.062958,0.0070615,0.027466,0.0015977,0.027054,0.0025445
0.089722,0.012387,0.063477,0.0071010,0.028168,0.0016174,0.028580,0.0025445
0.089417,0.012387,0.063065,0.0071799,0.027771,0.0016569,0.026550,0.0025642
0.088501,0.012387,0.061035,0.0072391,0.026031,0.0016963,0.027359,0.0025642
0.087677,0.012387,0.061432,0.0072982,0.027771,0.0017358,0.027252,0.0025840
0.088287,0.012387,0.062347,0.0073574,0.028275,0.0017555,0.028671,0.0025840
0.089920,0.012407,0.062256,0.0074166,0.027664,0.0017950,0.027771,0.0025840
0.089417,0.012427,0.060928,0.0074955,0.026855,0.0018147,0.026947,0.0026037
0.088898,0.012446,0.059906,0.0075547,0.028473,0.0018541,0.028275,0.0026234
0.090118,0.012466,0.060410,0.0076138,0.029083,0.0018739,0.028778,0.0026234
0.090530,0.012486,0.061432,0.0076730,0.028778,0.0019133,0.027557,0.0026431
0.089920,0.012506,0.058990,0.0077322,0.027557,0.0019528,0.027054,0.0026629
0.088699,0.012525,0.059708,0.0077914,0.028580,0.0019725,0.027466,0.0026629
0.089920,0.012545,0.059402,0.0078308,0.028580,0.0020317,0.029190,0.0026826
0.089722,0.012545,0.059509,0.0078900,0.029297,0.0020514,0.028671,0.0027023
0.089310,0.012565,0.058792,0.0079492,0.028076,0.0020908,0.027557,0.0027220
0.088089,0.012565,0.057983,0.0079886,0.028473,0.0021303,0.028671,0.0027418
0.088593,0.012585,0.058685,0.0080281,0.030823,0.0021697,0.029999,0.0027615
0.089111,0.012585,0.059204,0.0080872,0.030518,0.0022092,0.027664,0.0028009
0.088089,0.012585,0.057877,0.0081267,0.027969,0.0022486,0.028778,0.0028207
0.087891,0.012604,0.058289,0.0081661,0.029999,0.0022881,0.028473,0.0028404
0.089310,0.012604,0.058990,0.0081859,0.030518,0.0023275,0.030197,0.0028601
0.089615,0.012624,0.059097,0.0082253,0.030518,0.0023670,0.029602,0.0028798
0.089111,0.012624,0.058594,0.0082450,0.029083,0.0024064,0.029190,0.0028996
0.087372,0.012644,0.056961,0.0082845,0.029694,0.0024459,0.029297,0.0029193
0.089920,0.012663,0.059402,0.0083042,0.031128,0.0024853,0.029999,0.0029390
0.090942,0.012663,0.058884,0.0083239,0.030304,0.0025248,0.030304,0.0029587
0.090225,0.012683,0.057266,0.0083634,0.028885,0.0025642,0.027863,0.0029785
0.088699,0.012703,0.057877,0.0083831,0.030106,0.0026037,0.029297,0.0029982
0.089813,0.012723,0.059097,0.0084028,0.030411,0.0026234,0.030106,0.0029982
0.090424,0.012742,0.058990,0.0084423,0.030716,0.0026629,0.029297,0.0030179
0.089615,0.012762,0.057159,0.0084817,0.028580,0.0027023,0.028992,0.0030376
0.088394,0.012762,0.057159,0.0085015,0.029297,0.0027418,0.030304,0.0030574
0.088501,0.012782,0.058990,0.0085409,0.029602,0.0027812,0.031631,0.0030771
0.089813,0.012802,0.059296,0.0085606,0.028992,0.0028404,0.030106,0.0031165
0.088394,0.012802,0.057159,0.0085804,0.027557,0.0028798,0.028473,0.0031363
0.087784,0.012821,0.057068,0.0086001,0.028580,0.0029193,0.029190,0.0031560
0.089203,0.012821,0.058685,0.0086001,0.029083,0.0029587,0.029800,0.0031757
0.090225,0.012841,0.057678,0.0086198,0.029694,0.0029982,0.028168,0.0031954
0.089203,0.012841,0.057678,0.0086395,0.027252,0.0030376,0.027863,0.0032349
0.088287,0.012861,0.058182,0.0086593,0.027145,0.0030968,0.029388,0.0032546
0.089920,0.012900,0.058990,0.0086593,0.028381,0.0031363,0.029907,0.0032941
0.091248,0.012920,0.058884,0.0086790,0.028473,0.0031757,0.028778,0.0033335
0.090225,0.012940,0.058380,0.0086987,0.027054,0.0032349,0.026642,0.0033730
0.088089,0.012979,0.056549,0.0086987,0.027771,0.0032743,0.028473,0.0033927
0.090027,0.012999,0.059601,0.0087184,0.028992,0.0033335,0.028885,0.0034321
0.090836,0.013038,0.058075,0.0087382,0.027771,0.0033730,0.028076,0.0034519
0.089813,0.013058,0.057571,0.0087579,0.026138,0.0034321,0.025726,0.0034716
0.089508,0.013097,0.058075,0.0087776,0.027054,0.0034716,0.028168,0.0034913
0.090118,0.013137,0.058884,0.0087973,0.027863,0.0035308,0.027969,0.0035110
0.089722,0.013176,0.058289,0.0088171,0.027145,0.0035899,0.027359,0.0035308
0.090027,0.013235,0.058685,0.0088368,0.026443,0.0036294,0.026749,0.0035308
0.087173,0.013275,0.057159,0.0088565,0.027054,0.0036886,0.026947,0.0035505
0.088394,0.013354,0.058487,0.0088762,0.027664,0.0037280,0.028381,0.0035702
0.090027,0.013452,0.058884,0.0088960,0.026550,0.0037872,0.026642,0.0035702
0.087982,0.013531,0.057465,0.0089157,0.025833,0.0038464,0.026031,0.0035899
0.088287,0.013630,0.057571,0.0089354,0.027145,0.0039055,0.027145,0.0036097
0.089005,0.013768,0.058487,0.0089551,0.027969,0.0039450,0.027252,0.0036294
0.090027,0.013906,0.058289,0.0089749,0.027252,0.0040042,0.027252,0.0036491
0.089005,0.014044,0.058792,0.0089946,0.026855,0.0040436,0.025620,0.0036688
0.087479,0.014202,0.056763,0.0090143,0.027054,0.0041028,0.026550,0.0036886
0.088593,0.014340,0.058380,0.0090340,0.028992,0.0041620,0.027664,0.0037280
0.089615,0.014498,0.058594,0.0090735,0.028381,0.0042211,0.026245,0.0037675
0.088394,0.014616,0.057266,0.0090932,0.026031,0.0042606,0.026749,0.0038069
0.088089,0.014735,0.057358,0.0091327,0.026749,0.0043198,0.027664,0.0038464
0.089111,0.014853,0.058990,0.0091524,0.028778,0.0043592,0.028885,0.0038661
0.088287,0.014932,0.058990,0.0091918,0.027969,0.0044184,0.028168,0.0039055
0.087067,0.015030,0.058289,0.0092313,0.027359,0.0044776,0.027359,0.0039253
0.085236,0.015109,0.057266,0.0092707,0.026855,0.0045367,0.028473,0.0039253
0.085037,0.015169,0.058884,0.0093102,0.028778,0.0045762,0.029297,0.0039450
0.086670,0.015228,0.059906,0.0093496,0.028381,0.0046156,0.027771,0.0039450
0.085846,0.015287,0.057877,0.0094088,0.026337,0.0046748,0.026855,0.0039450
0.085144,0.015326,0.058289,0.0094680,0.028076,0.0047143,0.028381,0.0039450
0.085754,0.015366,0.059402,0.0095469,0.027557,0.0047734,0.029388,0.0039647
0.086151,0.015385,0.060013,0.0096455,0.027863,0.0048129,0.028778,0.0039647
0.084839,0.015405,0.060211,0.0097639,0.027252,0.0048523,0.027664,0.0039647
0.084930,0.015425,0.061340,0.0099019,0.027664,0.0049115,0.028381,0.0039647
0.086365,0.015425,0.062561,0.010079,0.028076,0.0049510,0.028992,0.0039647
0.087585,0.015425,0.065201,0.010277,0.027863,0.0049904,0.027863,0.0039647
0.086563,0.015425,0.064789,0.010474,0.026138,0.0050496,0.027771,0.0039647
0.086670,0.015425,0.066010,0.010691,0.027145,0.0050890,0.027969,0.0039647
0.087982,0.015445,0.068970,0.010908,0.027664,0.0051285,0.029694,0.0039647
0.088501,0.015445,0.071411,0.011125,0.027466,0.0051679,0.029297,0.0039647
0.086365,0.015445,0.071915,0.011283,0.026550,0.0052074,0.027359,0.0039647
0.084534,0.015464,0.074554,0.011440,0.026031,0.0052468,0.029388,0.0039647
0.085144,0.015484,0.076080,0.011539,0.028168,0.0052863,0.029388,0.0039647
0.084732,0.015524,0.077408,0.011618,0.027664,0.0053257,0.027771,0.0039647
0.084427,0.015543,0.074966,0.011657,0.025940,0.0053652,0.027969,0.0039647
0.083710,0.015583,0.075165,0.011697,0.026749,0.0054046,0.027771,0.0039647
0.084534,0.015642,0.076492,0.011717,0.027359,0.0054244,0.029083,0.0039647
0.085541,0.015681,0.076385,0.011717,0.027252,0.0054638,0.028168,0.0039647
0.083923,0.015701,0.076599,0.011717,0.026337,0.0055033,0.027771,0.0039647
0.083008,0.015741,0.077713,0.011736,0.026138,0.0055427,0.028671,0.0039647
0.085144,0.015741,0.078323,0.011736,0.027252,0.0055822,0.029388,0.0039647
0.086563,0.015760,0.077713,0.011736,0.027359,0.0056216,0.027252,0.0039647
0.085037,0.015760,0.076797,0.011736,0.026337,0.0056413,0.027145,0.0039647
0.085449,0.015760,0.077103,0.011736,0.025421,0.0056808,0.027863,0.0039647
0.087372,0.015760,0.078125,0.011736,0.027359,0.0057005,0.029495,0.0039647
0.087067,0.015760,0.077820,0.011736,0.027359,0.0057400,0.028381,0.0039647
0.085144,0.015780,0.077103,0.011736,0.026550,0.0057597,0.027771,0.0039647
0.083817,0.015780,0.077301,0.011736,0.025940,0.0057991,0.028473,0.0039647
0.084015,0.015780,0.077209,0.011736,0.028076,0.0058189,0.029083,0.0039647
0.084015,0.015800,0.078323,0.011736,0.027359,0.0058583,0.027771,0.0039647
0.082703,0.015800,0.075989,0.011736,0.027054,0.0058978,0.027252,0.0039647
0.082184,0.015819,0.075165,0.011736,0.026443,0.0059372,0.028473,0.0039647
0.083817,0.015819,0.077713,0.011756,0.026855,0.0059569,0.028885,0.0039647
0.084732,0.015819,0.077103,0.011756,0.027252,0.0059964,0.027863,0.0039647
0.084732,0.015819,0.077209,0.011776,0.026550,0.0060161,0.027771,0.0039647
0.084122,0.015839,0.078125,0.011776,0.026550,0.0060358,0.028778,0.0039647
0.085648,0.015839,0.078430,0.011796,0.027359,0.0060753,0.028885,0.0039647
0.086975,0.015839,0.079346,0.011796,0.027054,0.0060950,0.028168,0.0039844
0.084534,0.015839,0.078430,0.011796,0.026642,0.0061147,0.027664,0.0039844
0.084625,0.015839,0.077820,0.011796,0.027054,0.0061542,0.028168,0.0040042
0.085953,0.015839,0.079437,0.011815,0.027466,0.0061739,0.029694,0.0040042
0.085541,0.015839,0.079239,0.011815,0.027054,0.0061936,0.027466,0.0040042
0.084534,0.015839,0.078018,0.011815,0.026443,0.0062331,0.028275,0.0040042
0.083099,0.015839,0.079239,0.011835,0.026550,0.0062528,0.028992,0.0040239
0.083511,0.015839,0.080048,0.011855,0.028275,0.0062923,0.029297,0.0040239
0.084122,0.015839,0.080460,0.011874,0.027054,0.0063120,0.028381,0.0040239
0.082794,0.015839,0.079132,0.011894,0.025940,0.0063514,0.027252,0.0040239
0.082291,0.015839,0.078323,0.011914,0.027252,0.0063712,0.028275,0.0040239
0.083923,0.015839,0.080261,0.011953,0.027466,0.0063909,0.028671,0.0040239
0.084732,0.015859,0.080566,0.011993,0.027054,0.0064303,0.028671,0.0040239
0.084427,0.015859,0.079437,0.012013,0.026138,0.0064501,0.027771,0.0040239
0.084625,0.015879,0.081482,0.012052,0.025116,0.0064895,0.028473,0.0040239
0.085846,0.015898,0.081375,0.012091,0.027252,0.0065092,0.029297,0.0040239
0.085541,0.015918,0.083511,0.012111,0.027252,0.0065290,0.028778,0.0040239
0.084320,0.015958,0.081787,0.012151,0.026749,0.0065684,0.027557,0.0040436
0.083923,0.015977,0.081573,0.012170,0.026749,0.0065881,0.028473,0.0040436
0.085541,0.015997,0.083008,0.012210,0.027145,0.0066276,0.030106,0.0040633
0.086060,0.016017,0.084229,0.012229,0.027771,0.0066473,0.028473,0.0040633
0.083817,0.016036,0.083405,0.012269,0.026138,0.0066868,0.028076,0.0040831
0.082397,0.016056,0.083923,0.012289,0.026337,0.0067065,0.028381,0.0041028
0.083511,0.016076,0.084930,0.012308,0.027252,0.0067459,0.029083,0.0041028
0.083313,0.016096,0.086258,0.012328,0.027359,0.0067854,0.028275,0.0041225
0.083313,0.016135,0.086563,0.012368,0.025833,0.0068248,0.027145,0.0041422
0.081177,0.016155,0.084732,0.012387,0.026550,0.0068446,0.028778,0.0041422
0.082703,0.016194,0.086563,0.012407,0.027466,0.0068840,0.028580,0.0041620
0.083313,0.016253,0.086975,0.012427,0.027145,0.0069037,0.028168,0.0041817
0.081985,0.016293,0.085236,0.012446,0.026245,0.0069432,0.027863,0.0041817
0.081879,0.016332,0.085846,0.012446,0.026642,0.0069629,0.028992,0.0042014
0.084320,0.016372,0.087173,0.012466,0.027771,0.0070024,0.029495,0.0042211
0.084732,0.016411,0.087982,0.012486,0.026337,0.0070221,0.028580,0.0042211
0.082703,0.016431,0.086151,0.012525,0.026245,0.0070615,0.026749,0.0042409
0.082489,0.016470,0.086975,0.012545,0.027252,0.0070813,0.028381,0.0042409
0.083313,0.016510,0.087372,0.012565,0.027969,0.0071010,0.028671,0.0042606
0.083405,0.016530,0.089508,0.012585,0.027145,0.0071404,0.027664,0.0042606
0.081879,0.016569,0.087982,0.012624,0.025726,0.0071799,0.027466,0.0042803
0.080353,0.016589,0.089111,0.012644,0.026031,0.0071996,0.028275,0.0042803
0.081680,0.016608,0.090332,0.012683,0.027557,0.0072193,0.028076,0.0043000
0.081482,0.016628,0.090729,0.012723,0.026749,0.0072588,0.028275,0.0043000
0.080353,0.016648,0.090118,0.012762,0.026138,0.0072785,0.026749,0.0043198
0.079437,0.016668,0.089722,0.012802,0.027359,0.0073180,0.028076,0.0043395
0.080566,0.016687,0.090530,0.012821,0.027359,0.0073377,0.028580,0.0043395
0.081787,0.016707,0.091858,0.012841,0.027054,0.0073574,0.026855,0.0043592
0.079437,0.016727,0.091339,0.012880,0.026337,0.0073969,0.027466,0.0043592
0.081268,0.016766,0.091644,0.012900,0.027054,0.0074166,0.028381,0.0043789
0.081680,0.016786,0.092361,0.012920,0.027359,0.0074560,0.028671,0.0043789
0.082703,0.016806,0.093994,0.012940,0.026443,0.0074758,0.027466,0.0043987
0.081070,0.016825,0.092560,0.012959,0.025940,0.0075152,0.025833,0.0043987
0.080765,0.016845,0.091858,0.012979,0.025726,0.0075547,0.026947,0.0044184
0.081680,0.016865,0.093582,0.012999,0.027466,0.0075941,0.027969,0.0044381
0.083008,0.016885,0.093582,0.013038,0.027557,0.0076336,0.027054,0.0044381
0.080658,0.016885,0.093887,0.013058,0.025726,0.0076533,0.025116,0.0044578
0.079132,0.016904,0.093887,0.013078,0.026855,0.0076927,0.027863,0.0044578
0.079849,0.016924,0.095215,0.013117,0.027466,0.0077125,0.028381,0.0044776
0.080658,0.016944,0.095108,0.013137,0.027054,0.0077519,0.028671,0.0044973
0.078735,0.016964,0.094803,0.013176,0.026443,0.0077716,0.026337,0.0044973
0.078934,0.016983,0.094803,0.013216,0.026749,0.0077914,0.027145,0.0045170
0.078934,0.017003,0.096634,0.013255,0.026855,0.0078111,0.028076,0.0045170
0.080460,0.017023,0.097656,0.013295,0.027466,0.0078308,0.026550,0.0045367
0.079742,0.017062,0.097443,0.013354,0.026642,0.0078505,0.026337,0.0045367
0.078217,0.017082,0.098053,0.013433,0.026443,0.0078703,0.026443,0.0045367
0.079742,0.017121,0.10060,0.013512,0.027466,0.0078900,0.027145,0.0045367
0.080658,0.017141,0.10049,0.013571,0.026749,0.0079097,0.027557,0.0045565
0.079651,0.017161,0.10121,0.013650,0.026031,0.0079492,0.025940,0.0045565
0.079544,0.017180,0.10071,0.013709,0.026443,0.0079689,0.026550,0.0045565
0.080566,0.017220,0.10304,0.013768,0.027863,0.0079886,0.028275,0.0045762
0.080963,0.017240,0.10437,0.013807,0.027771,0.0080281,0.026642,0.0045762
0.079437,0.017259,0.10304,0.013847,0.025421,0.0080478,0.026245,0.0045762
0.078018,0.017279,0.10284,0.013906,0.026642,0.0080675,0.027054,0.0045959
0.078934,0.017319,0.10426,0.013946,0.026947,0.0080872,0.027557,0.0045959
0.078430,0.017358,0.10558,0.013985,0.027466,0.0081070,0.026642,0.0046156
0.076904,0.017417,0.10548,0.014024,0.025726,0.0081267,0.026138,0.0046156
0.075470,0.017457,0.10416,0.014064,0.027054,0.0081464,0.027252,0.0046354
0.076492,0.017496,0.10620,0.014103,0.027557,0.0081661,0.027664,0.0046354
0.076904,0.017536,0.10660,0.014143,0.027252,0.0081859,0.026749,0.0046551
0.076080,0.017575,0.10538,0.014182,0.025528,0.0082056,0.025940,0.0046551
0.075989,0.017595,0.10640,0.014222,0.027054,0.0082253,0.026443,0.0046748
0.077911,0.017654,0.10782,0.014261,0.027252,0.0082648,0.028580,0.0046945
0.078522,0.017693,0.10782,0.014301,0.026855,0.0082845,0.028076,0.0046945
0.077301,0.017733,0.10690,0.014360,0.026337,0.0083042,0.026443,0.0047143
0.077103,0.017772,0.10742,0.014399,0.026245,0.0083239,0.027557,0.0047340
0.077301,0.017812,0.10834,0.014439,0.027863,0.0083437,0.028381,0.0047340
0.077408,0.017851,0.11057,0.014498,0.027664,0.0083634,0.026138,0.0047537
0.076294,0.017871,0.10995,0.014537,0.025421,0.0084028,0.025833,0.0047537
0.075272,0.017910,0.10995,0.014577,0.026138,0.0084226,0.026642,0.0047734
0.075577,0.017950,0.11037,0.014616,0.028076,0.0084620,0.027969,0.0047734
0.074463,0.017969,0.11179,0.014636,0.027054,0.0084817,0.027359,0.0047932
0.073441,0.017989,0.11057,0.014675,0.027145,0.0085015,0.026443,0.0047932
0.072830,0.018009,0.11098,0.014695,0.026337,0.0085409,0.027466,0.0048129
0.074051,0.018029,0.11148,0.014715,0.027771,0.0085606,0.028992,0.0048129
0.074463,0.018029,0.11301,0.014735,0.028671,0.0085804,0.027054,0.0048326
0.073242,0.018048,0.11087,0.014774,0.027252,0.0086001,0.026337,0.0048523
0.073135,0.018068,0.11168,0.014813,0.027252,0.0086198,0.026550,0.0048721
0.073746,0.018088,0.11301,0.014853,0.028275,0.0086395,0.028473,0.0048918
0.074966,0.018108,0.11270,0.014892,0.027664,0.0086593,0.027969,0.0049115
0.073853,0.018127,0.11159,0.014932,0.027359,0.0086790,0.026337,0.0049312
0.073746,0.018167,0.11209,0.014971,0.026855,0.0086987,0.027466,0.0049510
